HMeasureID,PrimateID,HMTypeCd,Mean,Range_Lo,Month_Lo,Range_Hi,Month_Hi,CitationID,Comment,OrigIDHabitat,AuthorAddStamp,AuthorEditStamp,AuthorReviewStamp,AuthorIsDupeStamp,AdminReviewStamp
363,34,HTMP,24.4,,1,,1,747, [Mo. Hi Temp text was: January] [Hi Temp text was: 24.4?],727,,,,,
364,34,LTMP,18.2,,7,,7,747, [Mo. Lo Temp text was: July] [Lo Temp text was: 18.2?],727,,,,,
365,34,WETR,30,,1,,1,747, [Hi Mo. Wet text was: 30] [Lo Mo. Wet text was: January],727,,,,,
366,34,DRYR,2.5,,8,,8,747, [Hi Mo. Dry text was: < 2.5] [Lo Mo. Dry text was: August],727,,,,,
367,34,G5,1,1,,2,,756, [G - 5M text was: x (1 - 2 )],727,,,,,
368,35,ELEV,1000,,,,,766,,590,,,,,
369,35,HTMP,30,,11,,1,768,,590,,5/24/2010,,,
370,35,LTMP,4,,6,,8,768,,590,,5/24/2010,,,
371,35,ATMP,21,,,,,768,,590,,5/24/2010,,,
372,35,WETR,,,12,,3,766,,590,,5/24/2010,,,
373,35,DRYR,,,4,,11,766,,590,,5/24/2010,,,
374,35,ANNR,2778,,,,,766,,590,,,,,
375,35,GRND,4,,,,,765,,590,,,,,
376,35,G5,10.9,,,,,765,,590,,,,,
377,35,510,58.4,,,,,765,,590,,,,,
378,35,1020,30.3,,,,,765,,590,,,,,
379,35,AFH,7.8,,,,,765,,590,,,,,
380,35,ELEV,,810,,1625,,767,,591,,,,,
381,36,ELEV,1000,,,,,777,,993,,,,,
382,36,HTMP,30,,11,,1,779,,993,,5/24/2010,,,
383,36,LTMP,4,,6,,8,779,,993,,5/24/2010,,,
384,36,ATMP,21,,,,,779,,993,,5/24/2010,,,
385,36,WETR,,,12,,3,777,,993,,5/24/2010,,,
386,36,DRYR,,,4,,11,777,,993,,5/24/2010,,,
387,36,ANNR,277.8,,,,,777,,993,,5/24/2010,,,
388,36,GRND,9,,,,,770,,993,,,,,
389,36,ELEV,,810,,1625,,778,,994,,,,,
390,37,ELEV,,70,,1350,,785," [Hi Elev text was: 1,350m] [Low Elev text was: 70m]",4183,,,6/13/2009,,
391,37,ATMP,21,21,,24,,808, [Mean Ann. Temp text was: between 21.0 and 24.0],4183,,,6/13/2009,,
392,37,GRND,0.1,,,,,808, [Ground text was: <0.1],4183,,,6/13/2009,,
393,37,G5,4.6,,,,,808,,4183,,,6/13/2009,,
394,37,510,13.9,,,,,808,,4183,,,6/13/2009,,
395,37,1020,55,,,,,808,,4183,,,6/13/2009,,
396,37,2030,24.8,,,,,808,,4183,,,6/13/2009,,
397,37,3040,1.7,,,,,808,,4183,,,6/13/2009,,
398,37,AFH,15,,,,,808, [Avg. For. Height text was: 5 - 25m],4183,,6/13/2009,6/13/2009,,
399,37,ELEV,,,,1300,,806, [Hi Elev text was: 1300m],4475,,,6/13/2009,,
400,37,HTMP,26.4,,11,,4,807, [Mo. Hi Temp text was: Nov-April],4475,,,6/13/2009,,
401,37,LTMP,22.1,,5,,10,807, [Mo. Lo Temp text was: May-Oct],4475,,,6/13/2009,,
402,37,ATMP,24.3,,,,,807,,4475,,,6/13/2009,,
403,37,WETR,,,12,,4,808, [Hi Mo. Wet text was: April] [Lo Mo. Wet text was: December],4475,,,6/13/2009,,
404,37,DRYR,,,9,,11,808, [Hi Mo. Dry text was: November] [Lo Mo. Dry text was: September],4475,,,6/13/2009,,
405,37,ANNR,2000,,,,,808," [Avg. Ann. Rain text was: 2,000mm]",4475,,,6/13/2009,,
406,37,GRND,0.1,,,,,807, [Ground text was: <0.1],4475,,,6/13/2009,,
407,37,G5,4.6,,,,,807,,4475,,,6/13/2009,,
408,37,510,13.9,,,,,807,,4475,,,6/13/2009,,
409,37,1020,55,,,,,807,,4475,,,6/13/2009,,
410,37,2030,24.8,,,,,807,,4475,,,6/13/2009,,
411,37,3040,1.7,,,,,807,,4475,,,6/13/2009,,
412,37,AFH,15,,,,,807, [Avg. For. Height text was: 5 - 25m],4475,,6/13/2009,6/13/2009,,
413,37,ELEV,,275,,,,796, [Low Elev text was: 275m],4750,,,6/13/2009,,
414,38,ELEV,,,,1353,,883," [Hi Elev text was: 1,353m]
NOTE: although this paper refers to the species as V. v. variegata, they are actually the V. v. editorum in this area of distribution (see discussion on the range of distribution for the genus Varecia).",3881,,8/6/2010,6/12/2009,,
415,38,HTMP,25.2,,9,,9,873, [Mo. Hi Temp text was: September],3881,,,8/6/2010,,
416,38,LTMP,3.98,,7,,7,873, [Mo. Lo Temp text was: July],3881,,,8/6/2010,,
417,38,ATMP,14.32,,,,,873,,3881,,,8/6/2010,,
418,38,WETR,487.69,,,,,873, [Hi Mo. Wet text was: 896.37] [Lo Mo. Wet 79.01text],3881,,6/12/2009,6/12/2009,,
419,38,DRYR,60.2,,,,,873, [Hi Mo. Dry text was: 451.060.2] [Lo Mo. Dry text was: 60.2],3881,,6/12/2009,6/12/2009,,
420,38,ANNR,305.01,,,,,873,,3881,,,6/12/2009,,
421,38,GRND,,,,,,873, [Ground text was: rarely],3881,,,8/6/2010,,
422,38,G5,0.01,,,,,873, [Ground - 5M text was: < 0.01],3881,,6/12/2009,8/6/2010,,
423,38,510,0.31,,,,,873,,3881,,,8/6/2010,,
424,38,1020,28.76,,,,,873,,3881,,,8/6/2010,,
425,38,2030,41.09,,,,,873,,3881,,,8/6/2010,,
426,38,3040,29.83,,,,,873,,3881,,,8/6/2010,,
427,38,40+,0,,,,,873,,3881,,,8/6/2010,,
428,38,AFH,14.37,,,,,873, [Avg. For. Height SD text was: (SD 1.00)],3881,,6/12/2009,8/6/2010,,
429,38,ELEV,,70,,1350,,858," [Hi Elev text was: 1,350m] [Low Elev text was: 70m]",3882,,,6/12/2009,,
430,38,HTMP,36,,2,,2,871,,3882,,,8/6/2010,,
431,38,LTMP,7.5,,7,,7,871, [Mo. Lo Temp text was: July],3882,,,8/6/2010,,
432,38,ATMP,21.4,,,,,871,,3882,,,8/6/2010,,
435,38,GRND,,,,,,871, [Ground text was: rarely],3882,,,8/6/2010,,
436,38,510,38,,,,,871,,3882,,,8/6/2010,,
437,38,1020,36,,,,,871,,3882,,,8/6/2010,,
438,38,AFH,10,,,,,871,5 - 15m,3882,,1/27/2011,8/6/2010,,
439,38,ELEV,,0,,1300,,884, [Low Elev text was: 0m],4737,,,6/12/2009,,
440,38,WETR,270.68,,11,,4,871, [Lo Mo. Wet text was: wet season Average rainfall Nov-April: (SD = 214.17)],4737,,6/12/2009,6/12/2009,,
441,38,DRYR,220.02,,5,,10,871, [Lo Mo. Dry text was: dry season Average rainfall May – Oct: (SD = 220.02)],4737,,6/12/2009,6/12/2009,,
442,38,ANNR,248,,,,,871, [Avg. Ann. Rain text was: Annual = 248.0],4737,,,6/12/2009,,
443,38,GRND,,,,,,885, [Ground text was: rarely],4737,,,8/6/2010,,
444,38,G5,0.01,,,,,885, [Ground - 5M text was: < 0.01],4737,,6/12/2009,8/6/2010,,
445,38,510,0.31,,,,,885,,4737,,,8/6/2010,,
446,38,1020,28.76,,,,,885,,4737,,,8/6/2010,,
447,38,2030,41.09,,,,,885,,4737,,,8/6/2010,,
448,38,3040,29.83,,,,,885,,4737,,,8/6/2010,,
449,38,40+,0,,,,,885,,4737,,,8/6/2010,,
450,38,AFH,14.37,,,,,885, [Avg. For. Height SD text was: (SD 1.00)],4737,,6/12/2009,8/6/2010,,
451,39,ELEV,,0,,331,,951, [Hi Elev text was: 331m] [Low Elev text was: 0m],3877,,,6/13/2009,,
452,39,HTMP,30,,1,,1,951, [Mo. Hi Temp text was: January],3877,,,6/13/2009,,
453,39,LTMP,17,,7,,7,951, [Mo. Lo Temp text was: July],3877,,,6/13/2009,,
454,39,ATMP,23.44,,,,,951,,3877,,,6/13/2009,,
455,39,WETR,475,,,,,951, [Hi Mo. Wet text was: 800] [Lo Mo. Wet text was: 150],3877,,6/13/2009,6/13/2009,,
456,39,DRYR,182.5,,,,,951, [Hi Mo. Dry text was: 315] [Lo Mo. Dry text was: 50],3877,,6/13/2009,6/13/2009,,
457,39,ANNR,380.6,,,,,951,,3877,,,6/13/2009,,
458,39,AFH,25,25,,30,,951, [Avg. For. Height text was: 25 - 30m],3877,,,6/13/2009,,
459,39,ELEV,,70,,1350,,942," [Hi Elev text was: 1,350m] [Low Elev text was: 70m]",3878,,,6/13/2009,,
460,40,ELEV,,0.01,,,,1007,,2293,,6/4/2009,6/4/2009,,
461,40,HTMP,40.5,,2,,,995,,2293,,6/4/2009,6/4/2009,,
462,40,LTMP,19,,8,,,994,Mean monthly minimum,2293,,6/4/2009,6/4/2009,,
463,40,WETR,63.4,,6,,8,995,Cold rainy season,2293,,6/5/2009,6/5/2009,,
464,40,DRYR,12.8,,10,,12,995,Hot dry season,2293,,6/5/2009,6/5/2009,,
465,40,GRND,0.01,,,,,994,,2293,,6/5/2009,6/5/2009,,
466,40,G5,0.18,,,,,994,,2293,,6/5/2009,6/5/2009,,
467,40,510,4.76,,,,,994,,2293,,6/5/2009,6/5/2009,,
468,40,1020,63.47,,,,,994,,2293,,6/5/2009,6/5/2009,,
469,40,2030,31.57,,,,,994,,2293,,6/5/2009,6/5/2009,,
470,40,AFH,25,,,,,994,Approx 25-30 meters,2293,,6/5/2009,6/5/2009,,
471,40,ELEV,,450,,650,,992,,2819,,,6/4/2009,,
472,40,HTMP,31.6,,2,,,994,Mean monthly maximum,2819,,6/4/2009,6/4/2009,,
473,40,LTMP,17,,8,,,995,,2819,,6/4/2009,6/4/2009,,
474,40,WETR,54.4,,1,,3,995,Hot rainy season,2819,,6/5/2009,6/5/2009,,
475,40,ELEV,,110,,260,,996,,2820,,6/4/2009,6/4/2009,,
476,40,WETR,47.7,,4,,5,995,Transitional cold season,2820,,6/5/2009,6/5/2009,,
477,40,ANNR,500.9,,,,,996,1 year -- 1994,2821,,6/4/2009,6/5/2009,,
478,40,ANNR,604.9,,,,,997,6 years -- 1991 to 1996,2822,,6/4/2009,6/5/2009,,
489,43,WETR,,,10,,3,1037, [Lo Mo. Wet text was: Oct-Mar],4555,,,5/19/2009,,
490,43,DRYR,,,4,,9,1037, [Lo Mo. Dry text was: April-Sept],4555,,,5/19/2009,,
491,43,ANNR,300,900,,1,,1037," [Avg. Ann. Rain text was: variable, 300mm-900 mm in 'lemur years' running Oct 1- following Sept. 30]",4555,,,5/19/2009,,
492,43,HTMP,40,,,,,1037, [Hi Temp text was: up to 40 deg C in warm-wet season],4556,,,,,
493,43,LTMP,10,,,,,1037, [Lo Temp text was: as low as 10 deg C  at night in cool season],4556,,,5/19/2009,,
497,44,HTMP,30.7,,2,,2,1052, [Mo. Hi Temp text was: February 27.4],3601,,,,,
498,44,LTMP,19,,6,,6,1052, [Mo. Lo Temp text was: June 20.9],3601,,,,,
499,44,ATMP,24.7,,,,,1052,,3601,,,,,
500,44,WETR,,,11,,3,1052, [Hi Mo. Wet text was: March] [Lo Mo. Wet text was: November],3601,,,,,
501,44,DRYR,,,5,,10,1052, [Hi Mo. Dry text was: October],3601,,,,,
502,44,ANNR,80,,,,,1052, [Avg. Ann. Rain text was: 800mm],3601,,5/31/2009,,,
505,48,ELEV,,100,,1500,,1084,,2013,,,5/11/2009,,
506,48,AFH,,,,,,, [Avg. For. Height text was: arboreal],2013,,,5/11/2009,,
507,51,HTMP,,,,,,1103, [Mo. Hi Temp text was: 22.0?],658,,,6/29/2009,,
508,51,LTMP,,,,,,1103, [Mo. Lo Temp text was: 15.4?],658,,,6/29/2009,,
509,51,ANNR,150,150,,200,,1103, [Avg. Ann. Rain text was: 150 - 200cms],658,,,6/29/2009,,
510,52,HTMP,37,,,,,1116, [Hi Temp text was: 37C],3326,,,6/14/2009,,
511,52,LTMP,,,,,,1116, [Mo. Lo Temp text was: 11C],3326,,,6/14/2009,,
512,52,ATMP,24.7,,,,,1116,,3326,,,6/14/2009,,
513,52,WETR,,,12,,3,1116, [Hi Mo. Wet text was: March] [Lo Mo. Wet text was: December],3326,,,6/14/2009,,
514,52,DRYR,,,4,,11,1116, [Hi Mo. Dry text was: November] [Lo Mo. Dry text was: April],3326,,,6/14/2009,,
515,52,ANNR,1776,,,,,1116, [Avg. Ann. Rain text was: Total annual rainfall: 1776mm],3326,,,6/14/2009,,
516,52,510,2,2,,9,,1119," [5 - 10M text was: 2-9m (feeding, sleeping)]",3326,,,6/14/2009,,
517,53,ELEV,975,300,,1650,,1128, [Hi Elev text was: 1650 (Population at Tsinjoarivo; if this population is excluded this figure may drop)],4467,,,4/16/2009,,
518,53,HTMP,30.1,,11,,11,1131,Mantadia: Average of daily max. temperatures,4467,,11/12/2012,4/16/2009,,
519,53,LTMP,17.2,,7,,7,1131,Mantadia: Average of daily max. temperatures.,4467,,11/12/2012,4/16/2009,,
520,53,ATMP,14,,,,,1131,Mantadia,4467,,11/12/2012,4/16/2009,,
521,53,WETR,41.3,,1,,8,1131,Mantadia,4467,,11/12/2012,4/16/2009,,
522,53,DRYR,12.95,,9,,12,1131,Mantadia,4467,,11/12/2012,4/16/2009,,
523,53,ANNR,372.1,,,,,1131,Mantadia,4467,,11/12/2012,4/16/2009,,
524,53,ELEV,975,300,,1650,,1129, [Hi Elev text was: 1650 (Population at Tsinjoarivo; if this population is excluded this figure may drop)],4468,,4/16/2009,4/16/2009,,
525,53,HTMP,17.3,,1,,2,1131,Mantadia: Average of daily min. temperatures.,4468,,11/12/2012,4/16/2009,,
526,53,LTMP,10.1,,9,,9,1131,Mantadia: Average of daily min. temperatures.,4468,,11/12/2012,4/16/2009,,
527,53,ATMP,24,,,,,1131,Mantadia,4468,,11/12/2012,4/16/2009,,
528,54,ELEV,,359,,1875,,21475,,710,,5/30/2009,5/30/2009,,
529,54,HTMP,26.9,,2,,2,1139," [Mo. Hi Temp text was: February] [Hi Temp text was: 26.9? (lowest alt., east)]",710,,,5/30/2009,,
530,54,LTMP,22.3,,7,,7,1139," [Mo. Lo Temp text was: July] [Lo Temp text was: 22.3? (lowest alt., east side)]",710,,,5/30/2009,,
531,54,ANNR,20.43,,,,,1139," [Avg. Ann. Rain text was: 204.3mm (Andapa), 217.8mm (Sambava), Likely over 300mm (Marojejy)]",710,,5/30/2009,5/30/2009,,
532,54,ELEV,,359,,1875,,21474,,711,,5/30/2009,5/30/2009,,
533,54,ELEV,,359,,1875,,1148,,712,,,5/30/2009,,
534,54,ELEV,,359,,1875,,1140,,713,,,5/30/2009,,
535,54,ELEV,,359,,1875,,1164,,714,,,5/30/2009,,
536,55,ELEV,,625,,1600,,1172,,3833,,,5/31/2009,,
537,55,HTMP,34,,,,,1186,November,3833,,5/31/2009,5/31/2009,,
538,55,LTMP,6,,6,,7,1186,,3833,,5/31/2009,5/31/2009,,
539,55,ATMP,18,,,,,1186,,3833,,5/31/2009,5/31/2009,,
540,55,WETR,,,12,,3,1186,,3833,,5/31/2009,5/31/2009,,
541,55,DRYR,,,4,,11,1186,,3833,,5/31/2009,5/31/2009,,
542,55,ANNR,324,,,,,1186,,3833,,,5/31/2009,,
543,55,GRND,1,,,,,1196,Disturbed forest,3833,,5/31/2009,5/31/2009,,
544,55,G5,10,,,,,1196,Disturbed forest,3833,,5/31/2009,5/31/2009,,
545,55,510,34,,,,,1196,Disturbed forest,3833,,5/31/2009,5/31/2009,,
546,55,1020,54,,,,,1196,Disturbed forest,3833,,5/31/2009,5/31/2009,,
547,55,2030,1,,,,,1196,Disturbed forest,3833,,5/31/2009,5/31/2009,,
550,55,AFH,11,,,,,1196,Disturbed forest,3833,,5/31/2009,5/31/2009,,
553,55,GRND,1,,,,,1196,Pristine forest,3834,,5/31/2009,5/31/2009,,
554,55,G5,5,,,,,1196,Pristine forest,3834,,5/31/2009,5/31/2009,,
555,55,510,24,,,,,1196,Pristine forest,3834,,5/31/2009,5/31/2009,,
556,55,1020,63,,,,,1196,Pristine forest,3834,,5/31/2009,5/31/2009,,
557,55,2030,6,,,,,1196,Pristine forest,3834,,5/31/2009,5/31/2009,,
560,55,AFH,13,,,,,1196,Pristine forest,3834,,5/31/2009,5/31/2009,,
561,56,ELEV,,20,,760,,1212, [Hi Elev text was: 760 m] [Low Elev text was: 20 m],1441,,,6/24/2009,,
562,56,G5,33.64,,,,,1212,,1441,,,6/24/2009,,
563,56,510,53.75,,,,,1212,,1441,,,6/24/2009,,
564,56,1020,11.49,,,,,1212,,1441,,,6/24/2009,,
565,56,2030,1.21,,,,,1212,,1441,,,6/24/2009,,
566,56,AFH,6.03,,,,,1212,,1441,,,6/24/2009,,
567,57,ELEV,,100,,700,,1226,,3837,,5/31/2009,5/31/2009,,
568,57,HTMP,29,,,,,1225,October; Evergreen site,3837,,5/31/2009,5/31/2009,,
569,57,LTMP,18,,,,,1225,August; Evergreen site,3837,,5/31/2009,5/31/2009,,
571,57,WETR,,,12,,3,1225, [Lo Mo. Wet text was: Dec thru Mar],3837,,,5/31/2009,,
572,57,DRYR,,,4,,11,1225, [Lo Mo. Dry text was: April thru Nov],3837,,,5/31/2009,,
574,57,ELEV,,100,,700,,1235,,3838,,5/31/2009,5/31/2009,,
575,57,HTMP,34,,,,,1225,November; Mixed evergreen/deciduous site,3838,,5/31/2009,5/31/2009,,
576,57,LTMP,17,,,,,1225,August; Mixed evergreen/deciduous site,3838,,5/31/2009,5/31/2009,,
578,57,HTMP,37,,,,,1225,December; Deciduous site,3839,,5/31/2009,5/31/2009,,
579,57,LTMP,17,,,,,1225,June; Deciduoud site,3839,,5/31/2009,5/31/2009,,
581,58,ELEV,,100,,200,,1256," no mean given, just range",830,,6/27/2009,6/27/2009,,
582,58,HTMP,42,,1,,1,1251,January data only; Beza Mahafaly,830,,6/27/2009,6/27/2009,,
583,58,LTMP,3,,8,,8,1251,August data only; Beza Mahafaly,830,,6/27/2009,6/27/2009,,
584,58,ATMP,25,,,,,1251,Beza Mahafaly,830,,6/27/2009,6/27/2009,,
585,58,WETR,,,12,,3,1247, ,830,,6/24/2009,6/29/2009,,
586,58,DRYR,,,4,,11,1247,,830,,6/24/2009,6/24/2009,,
587,58,ANNR,80,,,,,1252,Kirindy CFPF,830,,6/29/2009,6/24/2009,,
588,58,AFH,5,,,,,1254,"midpoint is given, taken from the published range: 3-7m",830,,6/27/2009,6/27/2009,,
589,58,WETR,61.4,,,,,1254,,831,,6/27/2009,6/29/2009,,
590,58,DRYR,1.6,,4,,12,1254, Hazofotsy,831,,6/29/2009,6/29/2009,,
591,58,ANNR,63,,,,,1254,Hazofotsy,831,,6/29/2009,6/29/2009,,
592,58,AFH,8.5,,,,,1256,"midpoint is given, taken from the published range: 2-15m",831,,6/27/2009,6/27/2009,,
593,58,WETR,106.1,,10,,2,1275,,832,,6/27/2009,6/27/2009,,
594,58,DRYR,19.3,,3,,9,1275,,832,,6/27/2009,6/27/2009,,
595,58,ANNR,60,,,,,1246,,832,,6/27/2009,6/24/2009,,
599,58,GRND,5,,,,,1275,locomotor bout sampling,833,,6/27/2009,6/27/2009,,
600,58,G5,50,,,,,1275,locomotor bout sampling,833,,6/27/2009,6/27/2009,,
601,58,510,38,,,,,1275,locomotor bout sampling,833,,6/27/2009,6/27/2009,,
602,58,1020,7,,,,,1275,locomotor bout sampling,833,,6/27/2009,6/27/2009,,
604,58,GRND,2.5,,,,,1293,ground text was: 2.5%,834,,6/27/2009,6/24/2009,,
605,59,HTMP,38.5,,,,,1307, [Hi Temp text was: 38.5 C],3525,,,11/11/2012,,
606,59,LTMP,14,,,,,1307, [Lo Temp text was: 14 C],3525,,,11/11/2012,,
607,59,WETR,,,10,,3,1307, [Lo Mo. Wet text was: October - March],3525,,,11/11/2012,,
608,59,DRYR,,,4,,9,1307, [Lo Mo. Dry text was: April - September],3525,,,11/11/2012,,
609,59,ANNR,160,,,,,1307, [Avg. Ann. Rain text was: 160 cm],3525,,,11/11/2012,,
610,59,GRND,1,,,,,1307, [Ground text was: 1%],3525,,,11/11/2012,,
611,59,G5,55,,,,,1307, [G - 5M text was: 55%],3525,,,11/11/2012,,
612,59,510,46,,,,,1307, [5 - 10M text was: 46%],3525,,,11/11/2012,,
613,59,1020,8,,,,,1307, [10 - 20M text was: 8%],3525,,,11/11/2012,,
614,59,AFH,12,12,,16,,1307, [Avg. For. Height text was: 12-16  m],3525,,,11/11/2012,,
615,61,ELEV,,0,,700,,1337, [Hi Elev text was: 700 m],4692,,,6/25/2009,,
617,68,ELEV,,0.01,,1875,,21670,,3014,,6/3/2009,6/3/2009,,
618,68,HTMP,34.5,,1,,1,1352,,3014,,6/3/2009,6/3/2009,,
619,68,LTMP,18.9,,8,,8,1352,,3014,,6/3/2009,6/3/2009,,
620,68,ATMP,25.6,,,,,1352,,3014,,,6/3/2009,,
621,68,WETR,,,1,,9,1352,,3014,,6/3/2009,6/3/2009,,
622,68,DRYR,,,9,,12,1352,,3014,,6/3/2009,6/3/2009,,
623,68,GRND,0,,,,,1353,,3014,,,6/3/2009,,
624,68,G5,18.8,,,,,1353,,3014,,,6/3/2009,,
625,68,510,25.5,,,,,1353,,3014,,,6/3/2009,,
626,68,1020,55.7,,,,,1353,all heights above 10m,3014,,6/3/2009,6/3/2009,,
629,68,GRND,25,,,,,1352,,3015,,,6/3/2009,,
630,68,AFH,9,,,,,1352,7m (travel); 11m (feeding),3015,,6/3/2009,6/3/2009,,
631,68,GRND,48,,,,,1356,,3016,,,6/3/2009,,
632,68,G5,46,,,,,1356,ground to 4 m,3016,,6/3/2009,6/3/2009,,
633,68,510,4.5,,,,,1356,,3016,,,6/3/2009,,
634,68,1020,1.4,,,,,1356,,3016,,,6/3/2009,,
635,71,G5,100,,,,,1383,,2642,,,5/25/2009,,
636,71,G5,100,,,,,1384,,2643,,,5/25/2009,,
637,72,GRND,,,,,,, [Ground text was: % time UNK],2638,,,,,
638,74,ELEV,,0,,1500,,1410, [Hi Elev text was: 1500m] [Low Elev text was: 0m],3943,,,5/6/2009,,
639,74,HTMP,34,,,,,1410, [Hi Temp text was: 34 C],3943,,,5/6/2009,,
640,74,LTMP,22,,,,,1410, [Lo Temp text was: 22 C],3943,,,5/6/2009,,
641,74,WETR,40,,7,,10,1411,,3943,,7/1/2009,5/6/2009,,
642,74,DRYR,20,,11,,2,1411,,3943,,7/1/2009,5/6/2009,,
643,74,G5,16,,,,,1411,,3943,,,5/6/2009,,
644,74,510,47,,,,,1411,,3943,,,5/6/2009,,
645,74,1020,32,,,,,1411,NB 11-15m 32% of time; 16-20m 6% of time.,3943,,5/6/2009,5/6/2009,,
646,74,2030,2,,,,,1411,21-25m 2% of time; >26m rarely used,3943,,5/6/2009,5/6/2009,,
647,74,AFH,6,,,,,1411,NB This value for disturbed secondary forest where pottos were  most common.,3943,,5/6/2009,5/6/2009,,
648,75,ELEV,,1200,,2100,,1423,,3939,,,5/6/2009,,
649,75,G5,6,,,,,1423,,3939,,,5/25/2009,,
650,75,510,30,,,,,1423,,3939,,,5/25/2009,,
651,75,1020,62,35,,11,,1423," [10 - 20M text was: 62(35%11-15m,27%16-20m)]",3939,,,5/25/2009,,
652,75,2030,1,0,,21,,1423," [30 - 40M text was: 1(0%21-25m,1%26-30m)]",3939,,,5/25/2009,,
653,75,3040,1,1,,31,,1423," [30 - 40M text was: 1(1%31-35m,0%36-40m)]",3939,,,5/25/2009,,
654,77,ELEV,,0,,470,,1461, [Hi Elev text was: 470 m] [Low Elev text was: 0 m],2881,,,6/9/2009,,
655,77,HTMP,34,,,,,1457,,2881,,,6/9/2009,,
656,77,LTMP,22,,,,,1457,,2881,,,6/9/2009,,
657,77,GRND,3,,,,,1451,,2881,,,,,
658,77,G5,32,,,,,1451,,2881,,,6/9/2009,,
659,77,510,60,,,,,1451,,2881,,,6/9/2009,,
660,77,1020,5,,,,,1451,,2881,,,6/9/2009,,
661,77,AFH,6.5,,,,,1451, [Avg. For. Height text was: 6.5 m],2881,,,6/9/2009,,
662,77,ELEV,,0,,470,,1467, [Hi Elev text was: 470 m] [Low Elev text was: 0 m],2974,,,6/9/2009,,
663,77,GRND,3,,,,,1467,,2974,,,6/9/2009,,
664,77,G5,32,,,,,1467,,2974,,,6/9/2009,,
665,77,510,60,,,,,1467,,2974,,,6/9/2009,,
666,77,1020,5,,,,,1467,,2974,,,6/9/2009,,
667,78,ELEV,400,150,,1000,,1490, [Hi Elev text was: 1000m asl] [Low Elev text was: 150m asl] [Mean Elev text was: ~400m asl in Tamil Nadu&Andhra Pradesh and ~700m asl in Karnataka],3289,,6/9/2009,6/9/2009,,
668,78,HTMP,49,,5,,5,,,3289,,,6/9/2009,,
669,78,LTMP,30,,12,,12,, [Mo. Lo Temp text was: December],3289,,,6/9/2009,,
670,78,WETR,108.8,108.8,9,299.3,12,1477, [Hi Mo. Wet text was: 108.8-299.3] [Lo Mo. Wet text was: Sep-Dec],3289,,,6/9/2009,,
671,78,DRYR,0,,2,,5,1477, [Hi Mo. Dry text was: 0] [Lo Mo. Dry text was: Feb-May],3289,,,6/9/2009,,
672,78,ANNR,73.5,,,,,1477,,3289,,,6/9/2009,,
673,78,AFH,3.4,0,,12,,1478, [Avg. For. Height text was: 3.4 m (range 0-12 m)],3289,,,6/9/2009,,
674,78,HTMP,49,,5,,5,1485,,3290,,,6/9/2009,,
675,78,LTMP,30,,12,,12,1485, [Mo. Lo Temp text was: December],3290,,,,,
676,78,WETR,300,300,8,400,12,1475, [Hi Mo. Wet text was: 300-400] [Lo Mo. Wet text was: Aug-Dec in Karnataka],3290,,,6/9/2009,,
677,78,DRYR,0,,3,,5,1475, [Hi Mo. Dry text was: 0] [Lo Mo. Dry text was: Mar-May],3290,,,6/9/2009,,
678,78,G5,27,1,,3,,1485, [G - 5M text was: 27% at 1-3 m],3290,,,,,
679,78,510,51,3,,5,,1485, [5 - 10M text was: 51% at 3-5 m],3290,,,6/9/2009,,
680,78,1020,37,5,,8,,1485, [10 - 20M text was: 37% 5-8 m],3290,,,6/9/2009,,
681,78,WETR,108.8,108.8,9,299.3,12,, [Hi Mo. Wet text was: 108.8-299.3] [Lo Mo. Wet text was: Sep-Dec],3291,,,6/9/2009,,
682,78,DRYR,,,2,,5,, [Hi Mo. Dry text was: o] [Lo Mo. Dry text was: Feb-May],3291,,,6/9/2009,,
683,78,ANNR,73.5,73.5,,2004,,, [Avg. Ann. Rain text was: 73.5 (Radharishna and Singh 2004)],3291,,,6/9/2009,,
684,79,ELEV,,55,,933,,1522, [Mean Elev text was: ?],2724,,,6/9/2009,,
685,79,G5,60,,,,,1522,,2724,,,6/9/2009,,
686,79,510,20,,,,,1522,,2724,,,6/9/2009,,
687,79,1020,10,,,,,1522,,2724,,,6/9/2009,,
688,79,2030,10,,,,,1522,,2724,,,6/9/2009,,
689,79,AFH,2.5,5,,1984,,," [Avg. For. Height text was: 2.5-5 m (Johnson, 1984)]",2725,,,6/9/2009,,
690,80,ELEV,3400,3400,,3400,,1537, [someone will need to convert this to feet! it is definitely not at 3400 m!Mean Elev text was: 3400 feet (Phillips 1980)],2816,,6/9/2009,6/9/2009,,
691,80,HTMP,20.5,,,,,1537, [Hi Temp text was: 18 - 20.5 C at 900 m],2816,,6/9/2009,6/9/2009,,
692,80,LTMP,11,11,,900,,, [Lo Temp text was: 11 C at 900 m],2816,,,6/9/2009,,
694,80,ELEV,900,329,,1036,,1528, [Hi Elev text was: 1036 m] [Low Elev text was: 329m] [Mean Elev text was: 900 m],2817,,,6/9/2009,,
695,81,ELEV,,1829,,2134,,1542, [Hi Elev text was: 2134 m] [Low Elev text was: 1829 m],4223,,,6/9/2009,,
696,81,HTMP,15.4,,5,,6,1541, [Mo. Hi Temp text was: May/June] [Hi Temp text was: 15.4 C],4223,,,6/9/2009,,
